batch_size: 200, epochs: 30, hidden: 50, rho: 9.000000e-01, decay: 9.500000e-01eta, lambda, accuracy, cost3.667576e-02, 3.255756e-07, 4.212222e+01, 1.617456e+00
3.691359e-02, 3.240070e-07, 4.228889e+01, 1.620377e+00
3.523483e-02, 9.214379e-05, 4.221111e+01, 1.629355e+00
3.762465e-02, 6.096785e-10, 4.080000e+01, 1.633861e+00
4.059070e-02, 4.180709e-07, 4.420000e+01, 1.575929e+00
3.591078e-02, 1.430361e-08, 4.281111e+01, 1.617104e+00
3.517111e-02, 6.719136e-05, 4.198889e+01, 1.631736e+00
3.967514e-02, 3.805002e-05, 4.326667e+01, 1.609670e+00
4.179052e-02, 1.509760e-05, 4.252222e+01, 1.623057e+00
3.721697e-02, 1.146251e-09, 4.305556e+01, 1.601083e+00
3.809352e-02, 1.923650e-06, 4.217778e+01, 1.622398e+00
4.200672e-02, 3.519436e-06, 4.430000e+01, 1.584216e+00
3.753932e-02, 2.555750e-10, 4.281111e+01, 1.607225e+00
3.756545e-02, 7.295766e-10, 4.238889e+01, 1.616732e+00
3.665840e-02, 3.476047e-05, 4.116667e+01, 1.647256e+00
4.340528e-02, 7.418019e-10, 1.585556e+01, 1.371921e+01
3.547505e-02, 5.051435e-08, 4.353333e+01, 1.604585e+00
4.342798e-02, 3.791812e-05, 2.074444e+01, 1.148656e+01
4.065965e-02, 2.876575e-10, 4.427778e+01, 1.581887e+00
4.044626e-02, 1.396510e-05, 4.375556e+01, 1.589578e+00
3.620870e-02, 1.079062e-05, 4.293333e+01, 1.605999e+00
3.925274e-02, 6.308300e-08, 4.404444e+01, 1.572816e+00
3.666255e-02, 1.309952e-10, 4.324444e+01, 1.599440e+00
3.723734e-02, 1.032952e-05, 4.366667e+01, 1.586937e+00
3.544552e-02, 1.362317e-07, 4.286667e+01, 1.612774e+00
3.616298e-02, 1.058202e-07, 4.285556e+01, 1.600138e+00
3.952451e-02, 3.551671e-10, 4.233333e+01, 1.633775e+00
3.686743e-02, 3.511821e-06, 4.236667e+01, 1.611248e+00
3.707491e-02, 2.606140e-05, 4.362222e+01, 1.589509e+00
3.560783e-02, 5.038843e-06, 4.267778e+01, 1.611131e+00
3.909007e-02, 8.921320e-05, 4.294444e+01, 1.605904e+00
3.604798e-02, 1.866894e-09, 4.308889e+01, 1.616838e+00
3.971524e-02, 1.161730e-06, 4.325556e+01, 1.595142e+00
3.819992e-02, 2.178001e-05, 4.336667e+01, 1.599436e+00
4.370586e-02, 5.017070e-07, 2.178889e+01, 7.056879e+00
4.247444e-02, 6.664581e-09, 3.757778e+01, 1.788914e+00
4.052972e-02, 1.158945e-10, 4.405556e+01, 1.582432e+00
4.049205e-02, 3.997845e-08, 4.306667e+01, 1.605523e+00
4.317377e-02, 5.994664e-06, 2.227778e+01, 6.888685e+00
4.444520e-02, 1.674449e-05, 4.424444e+01, 1.563682e+00
4.143293e-02, 1.694172e-07, 2.084444e+01, 6.759006e+00
4.324458e-02, 4.962164e-05, 4.393333e+01, 1.576070e+00
3.734411e-02, 9.164690e-06, 4.362222e+01, 1.591007e+00
3.610072e-02, 1.151831e-08, 4.252222e+01, 1.606632e+00
3.647489e-02, 1.950798e-07, 4.342222e+01, 1.602409e+00
4.010515e-02, 3.116263e-07, 4.392222e+01, 1.582859e+00
3.509518e-02, 4.280446e-07, 4.138889e+01, 1.639311e+00
3.877992e-02, 1.060274e-09, 4.336667e+01, 1.592675e+00
3.536623e-02, 1.307812e-05, 4.293333e+01, 1.610649e+00
3.957750e-02, 4.011723e-09, 4.196667e+01, 1.631222e+00
3.682068e-02, 2.625553e-09, 4.331111e+01, 1.603931e+00
4.488579e-02, 1.920024e-09, 2.512222e+01, 3.057564e+00
4.237586e-02, 7.013911e-08, 4.331111e+01, 1.603231e+00
4.497118e-02, 5.520071e-08, 2.211111e+01, 1.075591e+01
3.899556e-02, 1.078489e-10, 4.310000e+01, 1.600527e+00
3.676195e-02, 2.549497e-08, 4.256667e+01, 1.625102e+00
3.540795e-02, 1.870554e-09, 4.153333e+01, 1.655966e+00
3.985066e-02, 3.820526e-10, 4.310000e+01, 1.596901e+00
3.651083e-02, 1.470284e-06, 4.255556e+01, 1.603082e+00
4.061643e-02, 1.880367e-05, 4.217778e+01, 1.652219e+00
3.658306e-02, 4.349838e-10, 4.250000e+01, 1.620492e+00
3.817450e-02, 2.869450e-09, 4.225556e+01, 1.617705e+00
4.351262e-02, 4.822401e-09, 4.442222e+01, 1.552959e+00
4.259793e-02, 8.727106e-06, 4.278889e+01, 1.600863e+00
4.401432e-02, 7.181045e-09, 4.531111e+01, 1.540555e+00
4.235827e-02, 4.984184e-10, 3.814444e+01, 1.746170e+00
4.244992e-02, 4.196303e-05, 4.423333e+01, 1.548411e+00
4.237546e-02, 2.269119e-10, 4.275556e+01, 1.625858e+00
4.362972e-02, 4.276393e-09, 4.177778e+01, 1.634100e+00
3.716058e-02, 1.276150e-07, 4.170000e+01, 1.636550e+00
4.285161e-02, 3.759940e-06, 4.234444e+01, 1.632253e+00
3.669668e-02, 1.945939e-05, 4.167778e+01, 1.631737e+00
4.282435e-02, 9.426121e-06, 2.237778e+01, 6.830640e+00
3.628757e-02, 2.092288e-05, 4.377778e+01, 1.590337e+00
3.937992e-02, 7.278620e-05, 4.340000e+01, 1.593536e+00
4.265454e-02, 6.615881e-06, 4.385556e+01, 1.564149e+00
3.513438e-02, 4.683713e-05, 4.232222e+01, 1.616738e+00
3.745314e-02, 1.567601e-08, 4.380000e+01, 1.596101e+00
4.334558e-02, 1.043769e-10, 4.323333e+01, 1.585036e+00
4.024385e-02, 2.330044e-08, 4.345556e+01, 1.594707e+00
4.341193e-02, 6.138288e-09, 2.573333e+01, 7.683925e+00
3.970709e-02, 4.047944e-06, 4.391111e+01, 1.585918e+00
3.621229e-02, 1.678414e-09, 4.267778e+01, 1.615142e+00
3.527993e-02, 1.379000e-09, 4.213333e+01, 1.620103e+00
3.833770e-02, 3.563112e-06, 4.270000e+01, 1.610840e+00
4.453634e-02, 3.040114e-07, 4.378889e+01, 1.572193e+00
3.512910e-02, 4.063990e-10, 4.252222e+01, 1.621654e+00
3.869338e-02, 1.704310e-08, 4.350000e+01, 1.589051e+00
4.004137e-02, 5.953701e-07, 4.273333e+01, 1.610848e+00
4.223102e-02, 2.948996e-06, 4.255556e+01, 1.601054e+00
3.892637e-02, 7.115101e-09, 4.112222e+01, 1.660311e+00
4.017446e-02, 5.447145e-06, 4.387778e+01, 1.576793e+00
3.538369e-02, 6.853333e-06, 4.207778e+01, 1.625689e+00
3.814925e-02, 3.642249e-08, 4.224444e+01, 1.602645e+00
3.563989e-02, 1.416627e-08, 4.216667e+01, 1.611108e+00
3.669327e-02, 1.186229e-05, 4.334444e+01, 1.597941e+00
3.523250e-02, 4.267734e-10, 4.211111e+01, 1.634169e+00
3.926602e-02, 3.196348e-07, 4.317778e+01, 1.606390e+00
3.681555e-02, 3.606707e-05, 4.245556e+01, 1.614122e+00
4.349175e-02, 5.894753e-05, 4.210000e+01, 1.649870e+00
